"MP NAME";"WORK";"CATEGORY";"STATE";"CONSTITUENCY";"IDA";"CITY";"WARD";"BLOCK";"VILLAGE";"RECOMMENDED DATE";"ALLOCATION AMOUNT";"IDA APPROVAL";"STATUS";"HOUSE"
"Smt Pramila Bisoyi ";"NA - Crematoriums or structures on burial/ cremation ground for public convenience";"Normal/Others";"Odisha";"ASKA";"DISTRICT COLLECTOR GANJAM_IDA";"Kavisurjyanagar";"Kavisurjyanagar (Nac) - Ward No.13";"";"";"2024-02-25";"300000";"Action Pending";"Unsanctioned";"Lok Sabha"
"Smt Pramila Bisoyi ";"NA - Construction of community centers and community halls";"Normal/Others";"Odisha";"ASKA";"DISTRICT COLLECTOR GANJAM_IDA";"Hinjilicut";"21";"";"";"2024-02-25";"2000000";"Action Pending";"Unsanctioned";"Lok Sabha"
"Smt Poonamben Hematbhai Maadam";"NA - Construction of community centers and community halls";"Normal/Others";"Gujarat";"JAMNAGAR";"DISTRICT COLLECTOR JAMNAGAR_IDA";"Jamnagar";"Jamnagar (M Corp.) - Ward No.2";"";"";"2024-02-25";"400000";"Action Pending";"Unsanctioned";"Lok Sabha"
"Smt Pramila Bisoyi ";"NA - Construction of community centers and community halls";"Normal/Others";"Odisha";"ASKA";"DISTRICT COLLECTOR GANJAM_IDA";"";"";"Khalikote";"Bania";"2024-02-25";"300000";"Action Pending";"Unsanctioned";"Lok Sabha"
"Shri Chandra Sekhar Sahu ";"NA - Construction of public irrigation facilities";"Normal/Others";"Odisha";"BERHAMPUR";"DISTRICT COLLECTOR GANJAM_IDA";"";"";"Brahmapur Sadar";"Nalihada";"2024-02-25";"500000";"Action Pending";"Unsanctioned";"Lok Sabha"
"Shri Chandra Sekhar Sahu ";"NA - Construction of public irrigation facilities";"Normal/Others";"Odisha";"BERHAMPUR";"DISTRICT COLLECTOR GANJAM_IDA";"";"";"Brahmapur Sadar";"Nalihada";"2024-02-25";"500000";"Action Pending";"Unsanctioned";"Lok Sabha"
"Smt Pramila Bisoyi ";"NA - Construction of roads, link roads, pathways or any other road with or without drainage system";"Repair and Renovation";"Odisha";"ASKA";"DISTRICT COLLECTOR GANJAM_IDA";"";"";"Seragad";"Gangadharapur";"2024-02-25";"300000";"Action Pending";"Unsanctioned";"Lok Sabha"
"Smt Pramila Bisoyi ";"NA - Construction of community centers and community halls";"Normal/Others";"Odisha";"ASKA";"DISTRICT COLLECTOR GANJAM_IDA";"";"";"Badagada";"Padmanabhapur";"2024-02-25";"500000";"Action Pending";"Unsanctioned";"Lok Sabha"
"Smt Pramila Bisoyi ";"NA - Construction of community centers and community halls";"Normal/Others";"Odisha";"ASKA";"DISTRICT COLLECTOR GANJAM_IDA";"";"";"Seragad";"Sunantara";"2024-02-25";"200000";"Action Pending";"Unsanctioned";"Lok Sabha"
"Smt Pramila Bisoyi ";"NA - Construction of community centers and community halls";"Normal/Others";"Odisha";"ASKA";"DISTRICT COLLECTOR GANJAM_IDA";"";"";"Patapur";"Batagada";"2024-02-25";"500000";"Action Pending";"Unsanctioned";"Lok Sabha"
"Smt Pramila Bisoyi ";"NA - Construction of community centers and community halls";"Normal/Others";"Odisha";"ASKA";"DISTRICT COLLECTOR GANJAM_IDA";"";"";"Khalikote";"Parinuagam";"2024-02-25";"300000";"Action Pending";"Unsanctioned";"Lok Sabha"
"Smt Pramila Bisoyi ";"NA - Construction of community centers and community halls";"Normal/Others";"Odisha";"ASKA";"DISTRICT COLLECTOR GANJAM_IDA";"";"";"Khalikote";"Patrapur";"2024-02-25";"300000";"Action Pending";"Unsanctioned";"Lok Sabha"
"Smt Mangal Suresh Angadi";"NA - Construction of buildings for community cultural activities";"Normal/Others";"Karnataka";"BELGAUM";"DEPUTY COMMISSIONER BELGAUM_IDA";"Bail Hongal";"Bail Hongal (TMC) - Ward No.9";"";"";"2024-02-25";"500000";"Action Pending";"Unsanctioned";"Lok Sabha"
"Ram Shiromani";"NA - Installing community drinking water plants";"Normal/Others";"Uttar Pradesh";"SHRAWASTI";"DISTRICT MAGISTRATE SHRAVASTI_IDA";"Bhinga";"Ward 11";"";"";"2024-02-25";"626000";"Action Pending";"Unsanctioned";"Lok Sabha"
"Ram Shiromani";"NA - Development of public parks";"Normal/Others";"Uttar Pradesh";"SHRAWASTI";"DISTRICT MAGISTRATE BALRAMPUR_IDA";"Balrampur";"Balrampur (MB) - Ward No.6";"";"";"2024-02-25";"497000";"Action Pending";"Unsanctioned";"Lok Sabha"
"Vinayak Bhaurao Raut";"NA - Construction of roads, link roads, pathways or any other road with or without drainage system";"Normal/Others";"Maharashtra";"RATNAGIRI-SINDHUDURG";"DISTRICT COLLECTOR SINDHUDURG_IDA";"";"";"Kudal";"Pandur";"2024-02-25";"1000000";"Action Pending";"Unsanctioned";"Lok Sabha"
"Anurag Singh Thakur";"NA - Crematoriums or structures on burial/ cremation ground for public convenience";"Normal/Others";"Himachal Pradesh";"HAMIRPUR_HP";"DEPUTY COMMISSIONER HAMIRPUR_IDA";"";"";"Tauni Devi Bamson";"Lag (62/19)";"2024-02-25";"200000";"Action Pending";"Unsanctioned";"Lok Sabha"
"SHRI Devender Paul Vats";"NA - Purchase of mobile water tankers";"Normal/Others";"Haryana";"Sitting Rajya Sabha";"Deputy Commissioner Jind_IDA";"";"";"Narwana";"Dablain (76)";"2024-02-25";"155000";"Action Pending";"Unsanctioned";"Rajya Sabha"
"Brijendra Singh";"NA - Purchase of mobile water tankers";"Normal/Others";"Haryana";"HISAR";"DEPUTY COMMISSIONER HISSAR_IDA";"";"";"Adampur";"Mothsara(221)";"2024-02-25";"155000";"Action Pending";"Unsanctioned";"Lok Sabha"
"Ram Shiromani";"NA - Construction of roads, link roads, pathways or any other road with or without drainage system";"Normal/Others";"Uttar Pradesh";"SHRAWASTI";"DISTRICT MAGISTRATE BALRAMPUR_IDA";"Balrampur";"Balrampur (MB) - Ward No.11";"";"";"2024-02-25";"833000";"Action Pending";"Unsanctioned";"Lok Sabha"
"Ram Shiromani";"NA - Lighting of public spaces";"Normal/Others";"Uttar Pradesh";"SHRAWASTI";"DISTRICT MAGISTRATE BALRAMPUR_IDA";"Balrampur";"Balrampur (MB) - Ward No.11";"";"";"2024-02-25";"258000";"Action Pending";"Unsanctioned";"Lok Sabha"
"Smt Pramila Bisoyi ";"NA - Construction of community centers and community halls";"Normal/Others";"Odisha";"ASKA";"DISTRICT COLLECTOR GANJAM_IDA";"";"";"Khalikote";"Nutanberhampur";"2024-02-25";"300000";"Action Pending";"Unsanctioned";"Lok Sabha"
"Ram Shiromani";"NA - Lighting of public spaces";"Normal/Others";"Uttar Pradesh";"SHRAWASTI";"DISTRICT MAGISTRATE BALRAMPUR_IDA";"Tulsipur";"Tulsipur (NP) - Ward No.11";"";"";"2024-02-25";"258000";"Action Pending";"Unsanctioned";"Lok Sabha"
"Ram Shiromani";"NA - Lighting of public spaces";"Normal/Others";"Uttar Pradesh";"SHRAWASTI";"DISTRICT MAGISTRATE BALRAMPUR_IDA";"Tulsipur";"Tulsipur (NP) - Ward No.11";"";"";"2024-02-25";"258000";"Action Pending";"Unsanctioned";"Lok Sabha"
"Ram Shiromani";"NA - Lighting of public spaces";"Normal/Others";"Uttar Pradesh";"SHRAWASTI";"DISTRICT MAGISTRATE BALRAMPUR_IDA";"Balrampur";"Balrampur (MB) - Ward No.11";"";"";"2024-02-25";"23578";"Action Pending";"Unsanctioned";"Lok Sabha"
"Ram Shiromani";"NA - Lighting of public spaces";"Normal/Others";"Uttar Pradesh";"SHRAWASTI";"DISTRICT MAGISTRATE BALRAMPUR_IDA";"Tulsipur";"Tulsipur (NP) - Ward No.9";"";"";"2024-02-25";"23578";"Action Pending";"Unsanctioned";"Lok Sabha"
"Girish Chandra";"NA - Lighting of public spaces";"Normal/Others";"Uttar Pradesh";"NAGINA(SC)";"DISTRICT MAGISTRATE BIJNOR_IDA";"Nagina";"Nagina (MB) - Ward No.2";"";"";"2024-02-25";"174000";"Action Pending";"Unsanctioned";"Lok Sabha"
"Smt Pramila Bisoyi ";"NA - Construction of rooms and halls in school and colleges";"Normal/Others";"Odisha";"ASKA";"DISTRICT COLLECTOR GANJAM_IDA";"";"";"Dharakote";"Mundamarai (Ct)";"2024-02-25";"300000";"Action Pending";"Unsanctioned";"Lok Sabha"
"Anurag Singh Thakur";"NA - Construction of roads, link roads, pathways or any other road with or without drainage system";"Normal/Others";"Himachal Pradesh";"HAMIRPUR_HP";"DEPUTY COMMISSIONER BILASPUR_IDA";"";"";"Ghumarwin";"Sandyar (234)";"2024-02-25";"100000";"Action Pending";"Unsanctioned";"Lok Sabha"
"Mala Rajya Laxmi Shah";"NA - Construction of footpaths and pedestrian ways";"Normal/Others";"Uttarakhand";"TEHRI GARHWAL";"DISTRICT COLLECTOR UTTARKASHI_IDA";"";"";"Dunda";"Panjyala";"2024-02-25";"60000";"Action Pending";"Unsanctioned";"Lok Sabha"
"Smt Jaya Bachchan";"NA - Lighting of public spaces";"Normal/Others";"Uttar Pradesh";"Sitting Rajya Sabha";"DISTRICT MAGISTRATE BHADOHI_IDA";"";"";"Aurai";"Pipar Gaon";"2024-02-25";"543036";"Action Pending";"Unsanctioned";"Rajya Sabha"
"Mala Rajya Laxmi Shah";"NA - Construction of flood control embankments";"Normal/Others";"Uttarakhand";"TEHRI GARHWAL";"DISTRICT COLLECTOR UTTARKASHI_IDA";"Naugaon";"Naugaon (NP)- Naugaon Gaon Ward No.5";"";"";"2024-02-25";"70000";"Action Pending";"Unsanctioned";"Lok Sabha"
"Mala Rajya Laxmi Shah";"NA - Construction of footpaths and pedestrian ways";"Normal/Others";"Uttarakhand";"TEHRI GARHWAL";"DISTRICT COLLECTOR UTTARKASHI_IDA";"Naugaon";"Naugaon (NP)- Mulaana Ward No.7";"";"";"2024-02-25";"60000";"Action Pending";"Unsanctioned";"Lok Sabha"
"Mala Rajya Laxmi Shah";"NA - Construction of common work sheds/ common covered sitting area";"Normal/Others";"Uttarakhand";"TEHRI GARHWAL";"DISTRICT COLLECTOR UTTARKASHI_IDA";"";"";"Barnigad";"Pamari";"2024-02-25";"50000";"Action Pending";"Unsanctioned";"Lok Sabha"
"Mala Rajya Laxmi Shah";"NA - Construction of footpaths and pedestrian ways";"Normal/Others";"Uttarakhand";"TEHRI GARHWAL";"DISTRICT COLLECTOR UTTARKASHI_IDA";"";"";"Barnigad";"Khirmu";"2024-02-25";"50000";"Action Pending";"Unsanctioned";"Lok Sabha"
"Mala Rajya Laxmi Shah";"NA - Construction of rooms and halls in school and colleges";"Normal/Others";"Uttarakhand";"TEHRI GARHWAL";"DISTRICT COLLECTOR UTTARKASHI_IDA";"";"";"Rajgarhi";"Mungra";"2024-02-25";"200000";"Action Pending";"Unsanctioned";"Lok Sabha"
"Mala Rajya Laxmi Shah";"NA - Construction of flood control embankments";"Normal/Others";"Uttarakhand";"TEHRI GARHWAL";"DISTRICT COLLECTOR UTTARKASHI_IDA";"";"";"Barnigad";"Billagaon";"2024-02-25";"200000";"Action Pending";"Unsanctioned";"Lok Sabha"
"Mala Rajya Laxmi Shah";"NA - Construction of public irrigation facilities";"Repair and Renovation";"Uttarakhand";"TEHRI GARHWAL";"DISTRICT COLLECTOR UTTARKASHI_IDA";"";"";"Rajgarhi";"Bingsi";"2024-02-25";"70000";"Action Pending";"Unsanctioned";"Lok Sabha"
"Mala Rajya Laxmi Shah";"NA - Providing supply pipelines for drinking water";"Normal/Others";"Uttarakhand";"TEHRI GARHWAL";"DISTRICT COLLECTOR UTTARKASHI_IDA";"";"";"Barnigad";"Phiphiyara";"2024-02-25";"60000";"Action Pending";"Unsanctioned";"Lok Sabha"
"Mala Rajya Laxmi Shah";"NA - Construction of flood control embankments";"Normal/Others";"Uttarakhand";"TEHRI GARHWAL";"DISTRICT COLLECTOR UTTARKASHI_IDA";"";"";"Rajgarhi";"Pujargaon";"2024-02-25";"100000";"Action Pending";"Unsanctioned";"Lok Sabha"
"Mala Rajya Laxmi Shah";"NA - Construction of flood control embankments";"Normal/Others";"Uttarakhand";"TEHRI GARHWAL";"DISTRICT COLLECTOR UTTARKASHI_IDA";"";"";"Rajgarhi";"Sarnaul";"2024-02-25";"60000";"Action Pending";"Unsanctioned";"Lok Sabha"
"Mala Rajya Laxmi Shah";"NA - Construction of flood control embankments";"Normal/Others";"Uttarakhand";"TEHRI GARHWAL";"DISTRICT COLLECTOR UTTARKASHI_IDA";"";"";"Barnigad";"Kandi";"2024-02-25";"80000";"Action Pending";"Unsanctioned";"Lok Sabha"
"Mala Rajya Laxmi Shah";"NA - Construction of flood control embankments";"Normal/Others";"Uttarakhand";"TEHRI GARHWAL";"DISTRICT COLLECTOR UTTARKASHI_IDA";"";"";"Rajgarhi";"Bhatiya Pratham";"2024-02-25";"60000";"Action Pending";"Unsanctioned";"Lok Sabha"
"Mala Rajya Laxmi Shah";"NA - Construction of footpaths and pedestrian ways";"Normal/Others";"Uttarakhand";"TEHRI GARHWAL";"DISTRICT COLLECTOR UTTARKASHI_IDA";"";"";"Barnigad";"Jugargaon";"2024-02-25";"60000";"Action Pending";"Unsanctioned";"Lok Sabha"
"Mala Rajya Laxmi Shah";"NA - Construction of common work sheds/ common covered sitting area";"Normal/Others";"Uttarakhand";"TEHRI GARHWAL";"DISTRICT COLLECTOR UTTARKASHI_IDA";"";"";"Barnigad";"Darogi";"2024-02-25";"100000";"Action Pending";"Unsanctioned";"Lok Sabha"
"Mala Rajya Laxmi Shah";"NA - Construction of footpaths and pedestrian ways";"Normal/Others";"Uttarakhand";"TEHRI GARHWAL";"DISTRICT COLLECTOR UTTARKASHI_IDA";"Naugaon";"Naugaon (NP)- Mulaana Ward No.7";"";"";"2024-02-25";"50000";"Action Pending";"Unsanctioned";"Lok Sabha"
"Mala Rajya Laxmi Shah";"NA - Construction of common work sheds/ common covered sitting area";"Normal/Others";"Uttarakhand";"TEHRI GARHWAL";"DISTRICT COLLECTOR UTTARKASHI_IDA";"";"";"Rajgarhi";"Koti Banal";"2024-02-25";"60000";"Action Pending";"Unsanctioned";"Lok Sabha"
"Mala Rajya Laxmi Shah";"NA - Construction of footpaths and pedestrian ways";"Normal/Others";"Uttarakhand";"TEHRI GARHWAL";"DISTRICT COLLECTOR UTTARKASHI_IDA";"Naugaon";"Naugaon (NP)- Mungra Ward No.2";"";"";"2024-02-25";"80000";"Action Pending";"Unsanctioned";"Lok Sabha"
"Mala Rajya Laxmi Shah";"NA - Crematoriums or structures on burial/ cremation ground for public convenience";"Normal/Others";"Uttarakhand";"TEHRI GARHWAL";"DISTRICT COLLECTOR UTTARKASHI_IDA";"";"";"Rajgarhi";"Bhatiya Pratham";"2024-02-25";"80000";"Action Pending";"Unsanctioned";"Lok Sabha"
"Faggan Singh Kulaste";"NA - Construction of community centers and community halls";"Normal/Others";"Madhya Pradesh";"MANDLA(ST)";"District Collector Dindori_IDA";"Dindori";"Narmadaganj Ward";"";"";"2024-02-25";"500000";"Action Pending";"Unsanctioned";"Lok Sabha"
"Mala Rajya Laxmi Shah";"NA - Crematoriums or structures on burial/ cremation ground for public convenience";"Normal/Others";"Uttarakhand";"TEHRI GARHWAL";"DISTRICT COLLECTOR UTTARKASHI_IDA";"";"";"Barnigad";"Bajlari";"2024-02-25";"80000";"Action Pending";"Unsanctioned";"Lok Sabha"
"Mala Rajya Laxmi Shah";"NA - Crematoriums or structures on burial/ cremation ground for public convenience";"Normal/Others";"Uttarakhand";"TEHRI GARHWAL";"DISTRICT COLLECTOR UTTARKASHI_IDA";"";"";"Puraula";"Bhankoli";"2024-02-25";"60000";"Action Pending";"Unsanctioned";"Lok Sabha"
"Mala Rajya Laxmi Shah";"NA - Construction of footpaths and pedestrian ways";"Normal/Others";"Uttarakhand";"TEHRI GARHWAL";"DISTRICT COLLECTOR UTTARKASHI_IDA";"";"";"Puraula";"Bhankoli";"2024-02-25";"60000";"Action Pending";"Unsanctioned";"Lok Sabha"
"Mala Rajya Laxmi Shah";"NA - Crematoriums or structures on burial/ cremation ground for public convenience";"Normal/Others";"Uttarakhand";"TEHRI GARHWAL";"DISTRICT COLLECTOR UTTARKASHI_IDA";"";"";"Puraula";"Mairiyara";"2024-02-25";"80000";"Action Pending";"Unsanctioned";"Lok Sabha"
"Mala Rajya Laxmi Shah";"NA - Construction of footpaths and pedestrian ways";"Normal/Others";"Uttarakhand";"TEHRI GARHWAL";"DISTRICT COLLECTOR UTTARKASHI_IDA";"";"";"Puraula";"Kantari";"2024-02-25";"100000";"Action Pending";"Unsanctioned";"Lok Sabha"
"Mala Rajya Laxmi Shah";"NA - Construction of flood control embankments";"Normal/Others";"Uttarakhand";"TEHRI GARHWAL";"DISTRICT COLLECTOR UTTARKASHI_IDA";"";"";"Puraula";"Gundiyar Gaon";"2024-02-25";"100000";"Action Pending";"Unsanctioned";"Lok Sabha"
"Mala Rajya Laxmi Shah";"NA - Construction of public irrigation facilities";"Normal/Others";"Uttarakhand";"TEHRI GARHWAL";"DISTRICT COLLECTOR UTTARKASHI_IDA";"";"";"Puraula";"Purola";"2024-02-25";"100000";"Action Pending";"Unsanctioned";"Lok Sabha"
"Mala Rajya Laxmi Shah";"NA - Development of playfields and sports grounds";"Normal/Others";"Uttarakhand";"TEHRI GARHWAL";"DISTRICT COLLECTOR UTTARKASHI_IDA";"";"";"Puraula";"Gundiyar Gaon";"2024-02-25";"500000";"Action Pending";"Unsanctioned";"Lok Sabha"
"Mala Rajya Laxmi Shah";"NA - Construction of flood control embankments";"Normal/Others";"Uttarakhand";"TEHRI GARHWAL";"DISTRICT COLLECTOR UTTARKASHI_IDA";"Barkot";"Barkot Govindnagar (NP) - Ward No.2";"";"";"2024-02-25";"100000";"Action Pending";"Unsanctioned";"Lok Sabha"
"Mala Rajya Laxmi Shah";"NA - Construction of footpaths and pedestrian ways";"Normal/Others";"Uttarakhand";"TEHRI GARHWAL";"DISTRICT COLLECTOR UTTARKASHI_IDA";"";"";"Barnigad";"Paluka";"2024-02-25";"50000";"Action Pending";"Unsanctioned";"Lok Sabha"
"Mala Rajya Laxmi Shah";"NA - Construction of flood control embankments";"Normal/Others";"Uttarakhand";"TEHRI GARHWAL";"DISTRICT COLLECTOR UTTARKASHI_IDA";"";"";"Barnigad";"Paluka";"2024-02-25";"100000";"Action Pending";"Unsanctioned";"Lok Sabha"
"Mala Rajya Laxmi Shah";"NA - Providing supply pipelines for drinking water";"Normal/Others";"Uttarakhand";"TEHRI GARHWAL";"DISTRICT COLLECTOR UTTARKASHI_IDA";"";"";"Rajgarhi";"Kimi";"2024-02-25";"150000";"Action Pending";"Unsanctioned";"Lok Sabha"
"Mala Rajya Laxmi Shah";"NA - Construction of rooms and halls in school and colleges";"Repair and Renovation";"Uttarakhand";"TEHRI GARHWAL";"DISTRICT COLLECTOR UTTARKASHI_IDA";"";"";"Rajgarhi";"Kwari";"2024-02-25";"100000";"Action Pending";"Unsanctioned";"Lok Sabha"
"Mala Rajya Laxmi Shah";"NA - Construction of flood control embankments";"Normal/Others";"Uttarakhand";"TEHRI GARHWAL";"DISTRICT COLLECTOR UTTARKASHI_IDA";"";"";"Rajgarhi";"Khand";"2024-02-25";"60000";"Action Pending";"Unsanctioned";"Lok Sabha"
"Mala Rajya Laxmi Shah";"NA - Development of playfields and sports grounds";"Normal/Others";"Uttarakhand";"TEHRI GARHWAL";"DISTRICT COLLECTOR UTTARKASHI_IDA";"";"";"Barnigad";"Naugaun(Godar)";"2024-02-25";"60000";"Action Pending";"Unsanctioned";"Lok Sabha"
"Mala Rajya Laxmi Shah";"NA - Development of playfields and sports grounds";"Normal/Others";"Uttarakhand";"TEHRI GARHWAL";"DISTRICT COLLECTOR UTTARKASHI_IDA";"Naugaon";"Naugaon (NP)- Naugaon Gaon Ward No.5";"";"";"2024-02-25";"50000";"Action Pending";"Unsanctioned";"Lok Sabha"
"Mala Rajya Laxmi Shah";"NA - Crematoriums or structures on burial/ cremation ground for public convenience";"Normal/Others";"Uttarakhand";"TEHRI GARHWAL";"DISTRICT COLLECTOR UTTARKASHI_IDA";"";"";"Rajgarhi";"Nagargaon";"2024-02-25";"50000";"Action Pending";"Unsanctioned";"Lok Sabha"
"Mala Rajya Laxmi Shah";"NA - Construction of footpaths and pedestrian ways";"Normal/Others";"Uttarakhand";"TEHRI GARHWAL";"DISTRICT COLLECTOR UTTARKASHI_IDA";"";"";"Rajgarhi";"Kursil";"2024-02-25";"60000";"Action Pending";"Unsanctioned";"Lok Sabha"
"Ajay Tamta";"NA - Construction of roads, link roads, pathways or any other road with or without drainage system";"Normal/Others";"Uttarakhand";"ALMORA(SC)";"DISTRICT MAGISTRATE ALMORA_IDA";"";"";"Machhor";"Dabhara Saural";"2024-02-25";"500000";"Action Pending";"Unsanctioned";"Lok Sabha"
"Mala Rajya Laxmi Shah";"NA - Development of playground";"Normal/Others";"Uttarakhand";"TEHRI GARHWAL";"DISTRICT COLLECTOR UTTARKASHI_IDA";"";"";"Chinyali Saur";"Jibya";"2024-02-25";"80000";"Action Pending";"Unsanctioned";"Lok Sabha"
"Mala Rajya Laxmi Shah";"NA - Construction of footpaths and pedestrian ways";"Normal/Others";"Uttarakhand";"TEHRI GARHWAL";"DISTRICT COLLECTOR UTTARKASHI_IDA";"";"";"Chinyali Saur";"Mani Bari";"2024-02-25";"80000";"Action Pending";"Unsanctioned";"Lok Sabha"
"Mala Rajya Laxmi Shah";"NA - Construction of public irrigation facilities";"Normal/Others";"Uttarakhand";"TEHRI GARHWAL";"DISTRICT COLLECTOR UTTARKASHI_IDA";"";"";"Chinyali Saur";"Badsi";"2024-02-25";"50000";"Action Pending";"Unsanctioned";"Lok Sabha"
"Mala Rajya Laxmi Shah";"NA - Construction of flood control embankments";"Normal/Others";"Uttarakhand";"TEHRI GARHWAL";"DISTRICT COLLECTOR UTTARKASHI_IDA";"";"";"Chinyali Saur";"Pujyar Gaon";"2024-02-25";"80000";"Action Pending";"Unsanctioned";"Lok Sabha"
"Mala Rajya Laxmi Shah";"NA - Construction of flood control embankments";"Normal/Others";"Uttarakhand";"TEHRI GARHWAL";"DISTRICT COLLECTOR UTTARKASHI_IDA";"Chinyalisaur";"Chinyalisaur (NP) - Ward No. 7";"";"";"2024-02-25";"80000";"Action Pending";"Unsanctioned";"Lok Sabha"
"Mala Rajya Laxmi Shah";"NA - Providing supply pipelines for drinking water";"Normal/Others";"Uttarakhand";"TEHRI GARHWAL";"DISTRICT COLLECTOR UTTARKASHI_IDA";"";"";"Chinyali Saur";"Khand";"2024-02-25";"60000";"Action Pending";"Unsanctioned";"Lok Sabha"
"Mala Rajya Laxmi Shah";"NA - Construction of footpaths and pedestrian ways";"Normal/Others";"Uttarakhand";"TEHRI GARHWAL";"DISTRICT COLLECTOR UTTARKASHI_IDA";"";"";"Chinyali Saur";"Garat";"2024-02-25";"50000";"Action Pending";"Unsanctioned";"Lok Sabha"
"Smt Jaya Bachchan";"NA - Lighting of public spaces";"Normal/Others";"Uttar Pradesh";"Sitting Rajya Sabha";"DISTRICT MAGISTRATE BHADOHI_IDA";"";"";"Aurai";"Dattipur";"2024-02-25";"543036";"Action Pending";"Unsanctioned";"Rajya Sabha"
"Smt Jaya Bachchan";"NA - Lighting of public spaces";"Normal/Others";"Uttar Pradesh";"Sitting Rajya Sabha";"DISTRICT MAGISTRATE BHADOHI_IDA";"";"";"Bhadohi";"Pipris";"2024-02-25";"543036";"Action Pending";"Unsanctioned";"Rajya Sabha"
"Smt Jaya Bachchan";"NA - Lighting of public spaces";"Normal/Others";"Uttar Pradesh";"Sitting Rajya Sabha";"DISTRICT MAGISTRATE BHADOHI_IDA";"";"";"Bhadohi";"Kom";"2024-02-25";"543036";"Action Pending";"Unsanctioned";"Rajya Sabha"
